School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Fatima,3.93,7.7,11.63,2,1,1
Hallsville,3.5,6.98,10.48,4,2,2
Fulton,4.66,4.13,8.78,1,6,3
Oak Grove,3.47,4.75,8.22,5,4,4
Blair Oaks,2.64,5.57,8.21,9,3,5
Father Tolton,3.73,4.06,7.79,3,7,6
Southern Boone,2.79,4.31,7.1,8,5,7
Holden,2.82,3.91,6.73,7,8,8
Macon,2.36,3.67,6.02,11,10,9
Centralia,2.45,3.55,6.0,10,11,10
Winfield,1.55,3.74,5.29,14,9,11
Savannah,1.53,3.04,4.57,15,12,12
Monett,1.52,2.72,4.24,16,13,13
Odessa,1.56,2.58,4.14,13,15,14
Mexico,1.21,1.97,3.18,19,16,15
Chillicothe,0.57,2.58,3.15,22,14,16
Pleasant Hill,2.25,0.68,2.94,12,20,17
Moberly,1.24,1.33,2.57,18,19,18
Palmyra,3.28,-2.3,0.97,6,37,19
Cassville,-1.02,1.65,0.64,31,17,20
Doniphan,-1.02,1.41,0.39,30,18,21
Seneca,0.93,-0.63,0.3,20,27,22
Lutheran South,-0.18,0.45,0.27,24,22,23
Ursuline Academy,-0.44,0.49,0.05,27,21,24
Clinton,0.2,-0.32,-0.12,23,26,25
Harrisonville,-0.44,0.2,-0.23,28,24,26
Wright City,1.45,-1.96,-0.51,17,35,27
California,-1.22,0.42,-0.81,33,23,28
Benton,0.63,-1.68,-1.05,21,33,29
Lafayette (St. Joseph),-0.94,-0.28,-1.23,29,25,30
Boonville,-0.36,-1.25,-1.61,25,29,31
Knob Noster,-2.3,-0.79,-3.1,40,28,32
Owensville,-1.61,-1.63,-3.25,35,32,33
Notre Dame (St. Louis),-1.69,-1.63,-3.33,36,31,34
Logan-Rogersville,-0.39,-3.32,-3.71,26,42,35
St. Michael the Archangel,-2.61,-1.36,-3.97,42,30,36
Maryville,-1.27,-2.88,-4.15,34,38,37
Aurora,-2.07,-2.22,-4.29,38,36,38
Fredericktown,-1.08,-3.3,-4.38,32,41,39
Cameron,-1.84,-3.34,-5.18,37,43,40
Notre Dame de Sion,-3.44,-1.93,-5.37,44,34,41
Osage,-2.45,-3.05,-5.5,41,39,42
Orchard Farm,-2.18,-3.67,-5.85,39,44,43
St. James,-5.49,-3.3,-8.78,51,40,44
Eldon,-4.44,-4.55,-8.99,46,45,45
Reeds Spring,-3.4,-6.82,-10.22,43,48,46
Richmond,-5.3,-5.63,-10.93,50,46,47
St. Clair,-6.06,-6.39,-12.45,52,47,48
Perryville,-4.55,-9.12,-13.67,47,50,49
Cuba,-5.23,-10.34,-15.58,49,51,50
Bayless,-4.59,-11.27,-15.86,48,52,51
Jennings,-4.25,-13.89,-18.13,45,53,52
Maplewood-Richmond Hts.,-10.2,-8.11,-18.31,54,49,53
STEAM Academy,-6.22,-15.84,-22.06,53,54,54
Normandy Collaborative,-14.18,-17.8,-31.98,55,55,55
