School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Highland,5.78,4.91,10.69,1,3,1
Iberia,2.64,4.17,6.8,4,6,2
Mid-Buchanan,2.38,4.31,6.69,5,4,3
Bowling Green,1.45,5.21,6.67,13,1,4
Marceline,4.7,1.62,6.32,2,20,5
Monroe City,1.94,4.23,6.17,9,5,6
Elsberry,2.71,3.34,6.05,3,8,7
Linn,2.25,2.9,5.15,6,10,8
Carrollton,0.26,3.85,4.11,16,7,9
Sherwood,-1.29,5.16,3.88,31,2,10
Lawson,2.0,1.66,3.66,8,18,11
North Callaway,2.22,1.42,3.65,7,21,12
Montgomery County,1.87,1.74,3.61,10,17,13
New Bloomfield,1.81,1.75,3.57,11,15,14
North Platte,0.01,2.96,2.97,21,9,15
Plattsburg,1.63,1.2,2.83,12,22,16
Chaffee,0.22,2.57,2.79,17,11,17
Louisiana,0.63,1.85,2.49,14,13,18
Eugene,0.19,1.78,1.96,19,14,19
West Platte,-0.22,1.75,1.53,23,16,20
Fayette,-0.64,2.08,1.44,26,12,21
Trenton,-0.27,1.65,1.38,24,19,22
Brookfield,-0.05,0.64,0.59,22,24,23
Penney,0.46,-0.18,0.28,15,27,24
Kelly,0.19,0.07,0.26,18,25,25
Neelyville,0.13,-0.46,-0.33,20,29,26
South Shelby,-0.9,-0.14,-1.05,28,26,27
Van-Far,-1.12,-0.23,-1.35,29,28,28
Putnam County,-1.33,-0.46,-1.79,32,30,29
Summit Christian Academy,-3.64,0.83,-2.81,46,23,30
Hartville,-1.51,-1.54,-3.04,35,32,31
Belle,-2.19,-1.19,-3.38,36,31,32
Russellville,-0.73,-2.77,-3.5,27,35,33
Mark Twain,-0.56,-2.94,-3.51,25,36,34
Valley Park,-1.48,-2.37,-3.85,34,33,35
Milan,-2.57,-2.53,-5.1,38,34,36
St. Pius X (Festus),-1.38,-3.82,-5.2,33,38,37
New Covenant Academy,-2.92,-3.43,-6.35,39,37,38
Harrisburg,-2.3,-4.06,-6.36,37,40,39
Lathrop,-1.26,-5.3,-6.56,30,43,40
Clark County,-3.09,-4.54,-7.63,42,41,41
Lafayette County,-4.29,-3.88,-8.17,47,39,42
Lexington,-3.03,-6.03,-9.06,41,45,43
Hermann,-3.38,-5.78,-9.16,44,44,44
Dixon,-3.18,-6.36,-9.54,43,46,45
Crocker,-2.97,-6.65,-9.62,40,47,46
Jefferson (Festus),-3.41,-6.89,-10.3,45,48,47
Laquey,-5.84,-5.17,-11.01,49,42,48
East Buchanan,-4.73,-10.72,-15.45,48,50,49
St. Pius X (Kansas City),-6.77,-8.77,-15.55,50,49,50
Hancock,-11.09,-17.26,-28.35,51,51,51
