School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Elizabeth,1.94,4.6,6.54,3,1,1
Northeast (Cairo),2.81,2.05,4.86,1,8,2
Gallatin,2.16,2.55,4.71,2,5,3
Canton,1.39,2.58,3.97,5,4,4
Silex,1.01,2.54,3.55,6,6,5
La Plata,1.45,1.59,3.05,4,9,6
Polo,0.31,2.67,2.98,9,3,7
Community,0.88,2.06,2.94,7,7,8
Marion C. Early,-1.38,3.6,2.22,15,2,9
North Shelby,-0.98,0.93,-0.06,11,12,10
North Andrew,-1.34,0.51,-0.83,14,13,11
Glasgow,-1.31,-0.07,-1.38,13,17,12
Bishop LeBlond,-2.9,1.35,-1.55,30,11,13
Maysville,-2.05,0.45,-1.59,24,14,14
Princeton,-1.56,-0.11,-1.67,17,18,15
Clopton,-1.83,0.02,-1.82,22,16,16
East Carter,0.4,-2.29,-1.89,8,27,17
Albany,-1.73,-0.2,-1.93,19,19,18
Northeast Nodaway,-3.87,1.51,-2.36,37,10,19
Wheatland,-1.83,-0.71,-2.54,21,22,20
Jamestown,-1.95,-0.59,-2.54,23,21,21
Halfway,-1.8,-0.77,-2.57,20,23,22
Weaubleau,-2.44,-0.31,-2.75,26,20,23
Vienna,-1.22,-1.59,-2.81,12,24,24
Slater,-1.63,-1.6,-3.23,18,25,25
Schuyler County,-1.49,-2.54,-4.03,16,29,26
Norwood,-4.47,0.16,-4.31,42,15,27
North Harrison,-2.82,-2.07,-4.89,29,26,28
Walnut Grove,-0.64,-4.48,-5.12,10,36,29
Worth County,-2.67,-2.48,-5.14,27,28,30
Brashear,-2.78,-2.83,-5.62,28,30,31
DeKalb,-2.36,-3.95,-6.3,25,33,32
Knox County,-3.21,-3.51,-6.73,31,31,33
New Franklin,-3.27,-3.99,-7.25,32,34,34
Mercer,-3.85,-4.07,-7.92,36,35,35
Westran,-4.32,-3.7,-8.02,41,32,36
Bevier,-3.65,-4.81,-8.46,34,38,37
Van Buren,-4.23,-4.71,-8.94,40,37,38
Richland,-4.93,-5.06,-9.99,45,39,39
Pilot Grove,-3.27,-6.81,-10.08,33,41,40
Higbee,-3.77,-6.89,-10.66,35,42,41
Marion County,-4.13,-6.72,-10.86,39,40,42
Fair Play,-4.0,-8.06,-12.06,38,46,43
Atlanta,-5.33,-7.41,-12.74,47,44,44
Madison,-4.78,-8.21,-13.0,44,49,45
Hermitage,-5.75,-7.32,-13.07,49,43,46
Humansville,-5.49,-7.67,-13.16,48,45,47
Novinger,-4.71,-8.54,-13.25,43,51,48
Scotland County,-5.28,-8.16,-13.44,46,48,49
Macks Creek,-6.67,-8.07,-14.75,54,47,50
Meadville,-6.55,-8.46,-15.0,52,50,51
Green City,-6.59,-8.98,-15.57,53,52,52
Linn County,-6.25,-9.71,-15.97,50,53,53
Tuscumbia,-6.86,-12.54,-19.4,55,54,54
Tri-County,-6.5,-14.25,-20.75,51,56,55
Newburg,-8.85,-13.14,-22.0,58,55,56
Naylor,-8.59,-17.27,-25.86,56,57,57
Climax Springs,-8.61,-17.95,-26.56,57,58,58
